DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU31,2016,1153714,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU31,2017,1143902,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU31,2018,1134945,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU31,2019,1126360,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU31,2020,1118577,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU31,2021,1112263,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU32,2010,1492502,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU32,2011,1481922,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU32,2012,1498795,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU32,2013,1491659,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU32,2014,1484375,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU32,2015,1479522,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU32,2016,1474383,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU32,2017,1468088,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU32,2018,1460096,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU32,2019,1450960,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU32,2020,1442660,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU32,2021,1435131,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU33,2010,1318214,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU33,2011,1308470,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU33,2012,1296278,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU33,2013,1288654,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU33,2014,1279480,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU33,2015,1271040,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU33,2016,1262936,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU33,2017,1251924,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU33,2018,1243865,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU33,2019,1237101,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU33,2020,1231094,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HU33,2021,1222173,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HUXX,2010,0,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HUXX,2011,0,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HUXX,2012,0,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HUXX,2013,0,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HUXX,2014,0,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HUXX,2015,0,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HUXX,2016,0,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HUXX,2017,0,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HUXX,2018,0,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HUXX,2019,0,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,HUXX,2020,0,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE04,2012,832082,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE04,2013,834236,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE04,2014,833748,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE04,2015,833830,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE04,2016,839204,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE04,2017,848383,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE04,2018,856252,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE04,2019,867947,e
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE04,2020,877832,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE04,2021,884580,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE05,2012,1547097,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE05,2013,1556247,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE05,2014,1563179,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE05,2015,1567206,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE05,2016,1575504,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE05,2017,1591718,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE05,2018,1604865,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE05,2019,1624381,e
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE05,2020,1641057,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE05,2021,1654261,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE06,2012,2210108,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE06,2013,2219296,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE06,2014,2240925,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE06,2015,2276591,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE06,2016,2311578,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE06,2017,2344282,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE06,2018,2369275,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE06,2019,2411912,e
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE06,2020,2445551,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IE06,2021,2467483,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IS00,2010,317630,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IS00,2011,318452,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IS00,2012,319575,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IS00,2013,321857,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IS00,2014,325671,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IS00,2015,329100,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IS00,2016,332529,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IS00,2017,338349,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IS00,2018,348450,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IS00,2019,356991,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IS00,2020,364134,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,IS00,2021,368792,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC1,2010,4362041,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC1,2011,4364309,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC1,2012,4357663,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC1,2013,4374052,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC1,2014,4436798,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC1,2015,4424467,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC1,2016,4404246,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC1,2017,4392526,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC1,2018,4375865,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC1,2019,4328565,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC1,2020,4311217,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC1,2021,4274945,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC2,2010,126686,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC2,2011,126761,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC2,2012,126620,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC2,2013,127844,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC2,2014,128591,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC2,2015,128298,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC2,2016,127329,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC2,2017,126883,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC2,2018,126202,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC2,2019,125653,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC2,2020,125034,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC2,2021,124089,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC3,2010,1576443,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC3,2011,1574132,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC3,2012,1567339,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC3,2013,1565127,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC3,2014,1591939,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC3,2015,1583263,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC3,2016,1571053,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC3,2017,1565307,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC3,2018,1556981,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC3,2019,1532980,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC3,2020,1524826,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC3,2021,1518495,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC4,2010,9600951,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC4,2011,9663872,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC4,2012,9700881,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC4,2013,9794525,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC4,2014,9973397,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC4,2015,10002615,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC4,2016,10008349,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC4,2017,10019166,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC4,2018,10036258,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC4,2019,10010833,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC4,2020,10027602,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITC4,2021,9981554,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF1,2010,1307778,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF1,2011,1307273,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF1,2012,1306416,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF1,2013,1312507,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF1,2014,1333939,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF1,2015,1331574,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF1,2016,1326513,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF1,2017,1322247,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF1,2018,1315196,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF1,2019,1300645,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF1,2020,1293941,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF1,2021,1281012,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF2,2010,315536,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF2,2011,314342,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF2,2012,313145,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF2,2013,313341,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF2,2014,314725,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF2,2015,313348,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF2,2016,312027,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF2,2017,310449,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF2,2018,308493,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF2,2019,303790,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF2,2020,300516,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF2,2021,294294,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF3,2010,5758375,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF3,2011,5765850,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF3,2012,5764424,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF3,2013,5769750,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF3,2014,5869965,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF3,2015,5861529,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF3,2016,5850850,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF3,2017,5839084,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF3,2018,5826860,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF3,2019,5740291,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF3,2020,5712143,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF3,2021,5624260,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF4,2010,4048007,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF4,2011,4053668,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF4,2012,4050072,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF4,2013,4050803,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF4,2014,4090266,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF4,2015,4090105,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF4,2016,4077166,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF4,2017,4063888,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF4,2018,4048242,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF4,2019,3975528,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF4,2020,3953305,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF4,2021,3933777,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF5,2010,581140,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF5,2011,579358,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF5,2012,577562,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF5,2013,576194,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF5,2014,578391,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF5,2015,576619,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF5,2016,573694,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF5,2017,570365,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF5,2018,567118,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF5,2019,558587,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF5,2020,553254,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF5,2021,545130,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF6,2010,1966336,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF6,2011,1962856,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF6,2012,1958418,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF6,2013,1958238,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF6,2014,1980533,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF6,2015,1976631,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF6,2016,1970521,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF6,2017,1965128,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF6,2018,1956687,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF6,2019,1912021,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF6,2020,1894110,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITF6,2021,1860601,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG1,2010,4997429,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG1,2011,5005657,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG1,2012,4999854,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG1,2013,4999932,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG1,2014,5094937,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG1,2015,5092080,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG1,2016,5074261,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG1,2017,5056641,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG1,2018,5026989,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG1,2019,4908548,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG1,2020,4875290,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG1,2021,4833705,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG2,2010,1641347,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG2,2011,1641681,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG2,2012,1637846,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG2,2013,1640379,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG2,2014,1663859,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG2,2015,1663286,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG2,2016,1658138,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG2,2017,1653135,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG2,2018,1648176,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG2,2019,1622257,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG2,2020,1611621,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITG2,2021,1590044,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH1,2010,498315,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH1,2011,501815,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH1,2012,504708,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH1,2013,509626,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH1,2014,515714,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH1,2015,518518,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH1,2016,520891,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH1,2017,524256,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH1,2018,527750,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH1,2019,530313,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH1,2020,532644,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH1,2021,534912,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH2,2010,518796,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH2,2011,522486,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH2,2012,524877,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH2,2013,530308,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH2,2014,536237,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH2,2015,537416,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH2,2016,538223,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH2,2017,538604,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH2,2018,539898,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH2,2019,543721,b
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH2,2020,545425,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH2,2021,542166,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH3,2010,4841933,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH3,2011,4851958,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH3,2012,4853657,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH3,2013,4881756,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH3,2014,4926818,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH3,2015,4927596,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH3,2016,4915123,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH3,2017,4907529,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH3,2018,4905037,
ESTAT:TGS00096(1.0),17/11/22 09:58:00,A,NR,TOTAL,T,ITH3,2019,4884590,b
